key,source,url,srcid,shell,z_cross,z_best,logM,phot_flux_radius,eqw_hb,phot_restV,phi_ratio,l3_kpc,l3_l2,flag
srcid_0000020,descendant_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/descendant_8as__srcid_0000020.png,20.0,Shell_C,6.0,0.6703791737703974,,,6.8847303,,0.1057,,,
srcid_0000275,descendant_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/descendant_8as__srcid_0000275.png,275.0,Shell_C,6.0,1.3242273,10.960944494228594,6.53,-21.36704,11.540859,-0.214,3.545,1.304,
srcid_0000423,descendant_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/descendant_8as__srcid_0000423.png,423.0,Shell_C,6.0,1.3270216,11.050057477932837,7.16,-1.5055056,12.787653,-0.2171,3.887,1.43,
srcid_0001436,descendant_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/descendant_8as__srcid_0001436.png,1436.0,Shell_C,6.0,1.6955156,10.910466203016345,3.32,5.4841723,5.522833,-0.4496,1.816,0.668,
srcid_0005457,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0005457.png,5457.0,Shell_C,6.0,1.591463366359994,11.023736328166871,9.6,26.84077,5.3891134,-0.4205,5.256,1.933,
srcid_0005717,descendant_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/descendant_8as__srcid_0005717.png,5717.0,Shell_C,6.0,1.390970190160998,10.924973788702141,6.22,20.97632,5.4234033,-0.2819,3.39,1.247,
srcid_0005842,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0005842.png,5842.0,Shell_C,6.0,1.4965843,10.959041134361359,4.06,28.999819,9.393194,-0.3683,2.221,0.817,
srcid_0008690,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0008690.png,8690.0,Shell_C,6.0,1.5348012,11.120636436782833,6.28,18.026396,5.0025387,-0.3923,3.437,1.264,
srcid_0009736,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0009736.png,9736.0,Shell_C,6.0,1.5367299999999968,10.851798567189308,3.12,43.422634,6.87037,-0.3934,1.708,0.628,
srcid_0016543,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0016543.png,16543.0,Shell_C,6.0,1.4718667,11.084783295774132,5.64,46.862778,7.585432,-0.3506,3.083,1.134,
srcid_0016573,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0016573.png,16573.0,Shell_C,6.0,1.4649962,11.285611183935483,6.66,46.791,15.2365265,-0.3454,3.64,1.339,
srcid_0020396,descendant_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/descendant_8as__srcid_0020396.png,20396.0,Shell_C,6.0,1.3340122,10.90079522490768,6.21,,1.8549582,-0.2245,3.373,1.241,
srcid_0020707,descendant_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/descendant_8as__srcid_0020707.png,20707.0,Shell_C,6.0,1.3777184847662145,11.031109960839467,14.07,21.676956,6.112582,-0.2692,7.663,2.818,
srcid_0025480,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0025480.png,25480.0,Shell_C,6.0,1.6733842,10.842400849904937,4.25,27.397263,6.2598023,-0.4458,2.325,0.855,
srcid_0027053,descendant_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/descendant_8as__srcid_0027053.png,27053.0,Shell_C,6.0,1.44045,10.958902057625652,13.29,15.118932,5.813193,-0.3259,7.258,2.669,
srcid_0028108,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0028108.png,28108.0,Shell_C,6.0,1.5454066,11.053221591161272,5.24,40.49604,6.106346,-0.3982,2.868,1.055,
srcid_0050432,descendant_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/descendant_8as__srcid_0050432.png,50432.0,Shell_C,6.0,1.4647651,11.030764804536002,10.83,,1.7953349,-0.3453,5.919,2.177,
srcid_0050847,descendant_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/descendant_8as__srcid_0050847.png,50847.0,Shell_C,6.0,1.3278013285295829,11.260263773472257,5.63,38.310715,15.222944,-0.2179,3.057,1.124,
srcid_0062131,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0062131.png,62131.0,Shell_C,6.0,1.6419491940783724,11.156217523403411,7.04,35.44724,3.5220351,-0.4382,3.853,1.417,
srcid_0074085,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0074085.png,74085.0,Shell_C,6.0,1.584500575,11.020019307570237,4.35,49.98394,7.391957,-0.4175,2.382,0.876,
srcid_0163028,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0163028.png,163028.0,Shell_C,6.0,1.5865976500000003,10.863959945760817,5.84,38.30054,4.750637,-0.4184,3.197,1.176,
srcid_0189524,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0189524.png,189524.0,Shell_C,6.0,1.614507975,11.202642721034563,9.05,8.328621,4.414116,-0.4294,4.954,1.822,
srcid_0215644,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0215644.png,215644.0,Shell_C,6.0,1.6666236250000002,11.16601559228403,4.79,31.36816,7.512699,-0.4444,2.621,0.964,
srcid_3100428,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_3100428.png,3100428.0,Shell_C,6.0,1.6336948,11.160596148836749,10.63,13.892443,6.207953,-0.4358,5.819,2.14,
srcid_4100228,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_4100228.png,4100228.0,Shell_C,6.0,1.568673,10.928818517605349,4.42,18.983433,5.111596,-0.4102,2.42,0.89,
srcid_4100366,descendant_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/descendant_8as__srcid_4100366.png,4100366.0,Shell_C,6.0,1.4095412277843262,10.853267759079705,5.18,22.519035,4.8879213,-0.2991,2.825,1.039,
srcid_0000006_Shell_A,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0000006_Shell_A.png,6.0,Shell_C,6.0,0.53309244,10.95717058654294,9.25,3.5518992,26.277523,-0.0348,3.79,1.394,
srcid_0000149_Shell_C,shell_bc,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/shell_bc__srcid_0000149_Shell_C.png,149.0,Shell_C,6.0,2.3279223,10.866980123289949,4.02,20.021576,0.56648594,-0.1846,2.124,0.781,
srcid_0000337_Shell_C,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0000337_Shell_C.png,337.0,Shell_C,6.0,1.7793120999999998,10.92743363806987,3.87,4.9811997,4.2486277,-0.453,2.112,0.777,
srcid_0000977_Shell_C,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0000977_Shell_C.png,977.0,Shell_C,6.0,1.7789944,10.663565802785456,5.27,-1.3699423,3.092565,-0.453,2.876,1.058,
srcid_0001003_Shell_B,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0001003_Shell_B.png,1003.0,,,-1.0,,,,,2.6858898813219075e-84,,,BAD_Z
srcid_0001266_Shell_B,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0001266_Shell_B.png,1266.0,Shell_C,6.0,1.2706939228109804,11.645996909700024,14.59,10.432733,12.95923,-0.154,7.886,2.9,
srcid_0002518_Shell_A,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0002518_Shell_A.png,2518.0,Shell_C,6.0,0.671435635,11.130544574241089,10.34,-0.6649494,23.87183,0.1067,4.711,1.733,
srcid_0002588_Shell_C,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0002588_Shell_C.png,2588.0,Shell_C,6.0,1.748329452360796,10.986544165139703,4.41,27.601494,5.411037,-0.4537,2.409,0.886,
srcid_0002631_Shell_B,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0002631_Shell_B.png,2631.0,Shell_C,6.0,1.2612157888570916,11.449352480847704,7.7,-3.7537584,7.243263,-0.143,4.158,1.529,
srcid_0002633_Shell_A,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0002633_Shell_A.png,2633.0,Shell_C,6.0,0.5634275,10.527035460421418,6.83,-0.3690538,9.883972,-0.0062,2.876,1.058,
srcid_0002674_Shell_C,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0002674_Shell_C.png,2674.0,Shell_C,6.0,1.821344766666667,11.19490735979653,11.18,-61.520546,2.6147747,-0.4486,6.093,2.241,
srcid_0003501_Shell_A,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0003501_Shell_A.png,3501.0,Shell_C,6.0,0.595661723724989,10.545838393298116,8.16,-7.3429456,9.458963,0.0272,3.528,1.298,
srcid_0004116_Shell_B,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0004116_Shell_B.png,4116.0,Shell_C,6.0,1.2822355,10.566635138905927,4.18,28.036629,1.1986845,-0.1673,2.262,0.832,
srcid_0004758_Shell_A,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0004758_Shell_A.png,4758.0,Shell_C,6.0,0.51858234,11.006430478214831,13.36,4.3048377,16.282845,-0.0471,5.397,1.985,
srcid_0004869_Shell_C,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0004869_Shell_C.png,4869.0,Shell_C,6.0,1.7972942222512147,11.168693648416095,18.12,-19.132887,1.6884634,-0.4516,9.884,3.635,
srcid_0005094_Shell_A,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0005094_Shell_A.png,5094.0,Shell_C,6.0,0.52834455,10.618259294659513,8.24,1.877134,13.035764,-0.039,3.361,1.236,
srcid_0005348_Shell_A,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0005348_Shell_A.png,5348.0,Shell_C,6.0,0.51981866,10.781863649536966,11.47,2.1915743,19.624676,-0.0461,4.639,1.706,
srcid_0005723_Shell_B,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0005723_Shell_B.png,5723.0,Shell_C,6.0,1.3363609,10.53531877248245,4.61,-2.4147918,2.31999,-0.227,2.504,0.921,
srcid_0006715_Shell_A,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0006715_Shell_A.png,6715.0,Shell_C,6.0,0.560624915,10.522797772921496,16.48,-1.939646,12.207038,-0.009,6.923,2.546,
srcid_0008814_Shell_C,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0008814_Shell_C.png,8814.0,Shell_C,6.0,1.7652669666666665,10.544223328793754,3.97,-4.4455323,2.4068055,-0.4536,2.168,0.797,
srcid_0010421_Shell_C,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0010421_Shell_C.png,10421.0,Shell_C,6.0,1.8014924333333333,11.162836946246797,7.1,42.29123,7.058934,-0.4511,3.872,1.424,
srcid_0012962_Shell_C,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0012962_Shell_C.png,12962.0,Shell_C,6.0,1.80773,10.567831825709591,11.18,26.16611,2.2137127,-0.4504,6.096,2.242,
srcid_0014267_Shell_A,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0014267_Shell_A.png,14267.0,Shell_C,6.0,0.4915236,11.081448406710539,10.23,-4.9355106,22.982098,-0.0668,4.018,1.478,
srcid_0015616_Shell_B,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0015616_Shell_B.png,15616.0,Shell_C,6.0,1.34053,10.511320728272018,8.54,17.185083,1.0224123,-0.2314,4.641,1.707,
srcid_0017217_Shell_B,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0017217_Shell_B.png,17217.0,Shell_C,6.0,1.258361,11.000434935381062,10.87,-3.8032148,6.446147,-0.1396,5.869,2.158,
srcid_0017275_Shell_A,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0017275_Shell_A.png,17275.0,Shell_C,6.0,0.49652806,10.812486782029213,16.1,-11.487479,6.122611,-0.0635,6.357,2.338,
srcid_0017940_Shell_B,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0017940_Shell_B.png,17940.0,Shell_C,6.0,1.308897,10.510595528946787,2.93,30.84916,2.3435745,-0.1973,1.589,0.584,
srcid_0019685_Shell_B,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0019685_Shell_B.png,19685.0,Shell_C,6.0,1.2598267,10.716206045030937,3.98,-53.22301,1.1959019,-0.1413,2.149,0.79,
srcid_0019893_Shell_A,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0019893_Shell_A.png,19893.0,Shell_C,6.0,0.5471748520614034,10.917046483184999,11.54,2.2570174,26.037325,-0.022,4.79,1.762,
srcid_0020302_Shell_A,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0020302_Shell_A.png,20302.0,Shell_C,6.0,0.6462463646035081,10.530665764921727,8.16,1.6278266,3.508135,0.0811,3.659,1.346,
srcid_0022177_Shell_B,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0022177_Shell_B.png,22177.0,Shell_C,6.0,1.2658730619382137,11.167269362310948,8.45,-11.902739,13.32803,-0.1484,4.565,1.679,
srcid_0023286_Shell_C,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0023286_Shell_C.png,23286.0,Shell_C,6.0,1.7792726,10.705427275437414,5.55,26.004198,2.774487,-0.453,3.029,1.114,
srcid_0024245_Shell_B,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0024245_Shell_B.png,24245.0,Shell_C,6.0,1.2693993,10.841296267647746,6.46,6.922175,1.6381092,-0.1525,3.491,1.284,
srcid_0026833_Shell_C,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0026833_Shell_C.png,26833.0,Shell_C,6.0,1.809657,11.243338799083086,7.66,-2.4627733,2.7111788,-0.4502,4.177,1.536,
srcid_0029036_Shell_A,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0029036_Shell_A.png,29036.0,Shell_C,6.0,0.6041940147112489,11.251480817697635,17.84,-4.146358,27.282288,0.0363,7.764,2.855,
srcid_0035222_Shell_C,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0035222_Shell_C.png,35222.0,Shell_C,6.0,1.76455,10.912273125942015,4.58,15.323694,4.475006,-0.4536,2.501,0.92,
srcid_0036760_Shell_B,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0036760_Shell_B.png,36760.0,Shell_C,6.0,1.33796,10.65555849773173,15.73,-6.4642735,4.4637127,-0.2287,8.547,3.143,
srcid_0038374_Shell_A,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0038374_Shell_A.png,38374.0,Shell_C,6.0,0.66575,11.04120855861737,14.37,-4.270996,7.084469,0.1011,6.525,2.4,
srcid_0038904_Shell_C,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0038904_Shell_C.png,38904.0,Shell_C,6.0,1.8038503646492892,10.85896134539438,3.3,24.880756,3.4122882,-0.4509,1.8,0.662,
srcid_0039182_Shell_C,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0039182_Shell_C.png,39182.0,Shell_C,6.0,1.8089846,10.61074645017927,5.61,6.3865147,0.3941995,-0.4503,3.059,1.125,
srcid_0040463_Shell_C,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0040463_Shell_C.png,40463.0,Shell_C,6.0,1.7665262640467472,11.275304618522723,6.71,18.688604,8.457058,-0.4535,3.664,1.347,
srcid_0043026_Shell_C,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0043026_Shell_C.png,43026.0,Shell_C,6.0,1.778571952378886,11.286389989975204,9.13,1.6208366,3.4418044,-0.453,4.983,1.833,
srcid_0043202_Shell_A,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0043202_Shell_A.png,43202.0,Shell_C,6.0,0.5326266274249394,10.700503368111715,7.84,0.0,8.132507,-0.0352,3.211,1.181,
srcid_0047517_Shell_C,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0047517_Shell_C.png,47517.0,Shell_C,6.0,1.801779,11.302914760677858,7.29,13.998241,2.246257,-0.4511,3.976,1.462,
srcid_0063041_Shell_A,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0063041_Shell_A.png,63041.0,Shell_C,6.0,0.62772,10.641890965906738,7.38,13.088314,6.142064,0.0615,3.267,1.202,
srcid_0068779_Shell_B,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0068779_Shell_B.png,68779.0,Shell_C,6.0,1.3564239608278896,10.52696705748603,3.47,17.11312,2.2582936,-0.2479,1.888,0.694,
srcid_0114607_Shell_C,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0114607_Shell_C.png,114607.0,Shell_C,6.0,1.80924,11.015793079793486,3.91,15.660941,4.831601,-0.4502,2.132,0.784,
srcid_0135057_Shell_C,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0135057_Shell_C.png,135057.0,Shell_C,6.0,1.8227614,10.68773440386892,6.68,27.486624,1.6573505,-0.4484,3.64,1.339,
srcid_0179088_Shell_C,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0179088_Shell_C.png,179088.0,Shell_C,6.0,1.7790464,10.717528821003242,2.51,74.69091,0.61086386,-0.453,1.37,0.504,
srcid_0200534_Shell_B,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_0200534_Shell_B.png,200534.0,Shell_C,6.0,1.2817290619025372,10.913903760466445,6.25,23.689383,3.405026,-0.1667,3.381,1.244,
srcid_4100361_Shell_C,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_4100361_Shell_C.png,4100361.0,Shell_C,6.0,1.7822992,10.84514383707574,5.64,9.898379,2.0025215,-0.4528,3.078,1.132,
srcid_4100797_Shell_A,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_4100797_Shell_A.png,4100797.0,Shell_C,6.0,0.5455646,10.606487065324181,5.14,3.577461,10.059441,-0.0235,2.13,0.784,
srcid_4100837_Shell_A,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_4100837_Shell_A.png,4100837.0,Shell_C,6.0,0.5773947,10.748965653294428,7.91,2.6832757,13.484537,0.008,3.37,1.24,
srcid_4100861_Shell_B,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_4100861_Shell_B.png,4100861.0,Shell_C,6.0,1.3475899,10.784405539370793,4.76,31.512146,7.1009502,-0.2388,2.588,0.952,
srcid_5100869_Shell_B,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_5100869_Shell_B.png,5100869.0,Shell_C,6.0,1.3216519999999994,10.953783442193789,4.15,0.76252013,1.2991602,-0.2113,2.252,0.828,
srcid_5114676_Shell_A,intermediate_shell,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_shell__srcid_5114676_Shell_A.png,5114676.0,Shell_C,6.0,0.53789276,10.67639052575242,7.2,4.8863034,15.304726,-0.0305,2.963,1.09,
srcid_0000060,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0000060.png,60.0,,,-1.0,,,,,2.6858898813219075e-84,,,BAD_Z
srcid_0000340,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0000340.png,340.0,Shell_C,6.0,1.46253,10.66483782263061,3.53,22.54261,4.4688473,-0.3435,1.929,0.709,
srcid_0000619,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0000619.png,619.0,Shell_C,6.0,1.5037479,10.538648375372004,6.62,28.781975,2.1448867,-0.3731,3.621,1.332,
srcid_0000898,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0000898.png,898.0,Shell_C,6.0,1.6530958,10.776336836716515,6.45,21.243809,1.8129783,-0.4412,3.53,1.298,
srcid_0001795,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0001795.png,1795.0,Shell_C,6.0,1.6728918,10.638067092461588,2.98,-9.084396,3.138355,-0.4457,1.63,0.6,
srcid_0002552,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0002552.png,2552.0,Shell_C,6.0,1.5026797,10.751248401355934,5.57,5.6487823,1.7607162,-0.3724,3.047,1.121,
srcid_0003081,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0003081.png,3081.0,Shell_C,6.0,1.644528133333333,11.20394693417249,7.7,-11.173272,3.7246125,-0.4389,4.215,1.55,
srcid_0003141,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0003141.png,3141.0,Shell_C,6.0,1.552284,11.066366350772332,5.68,14.080478,2.5967522,-0.4019,3.109,1.144,
srcid_0003365,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0003365.png,3365.0,Shell_C,6.0,1.644528133333333,11.20394693417249,7.7,-9.243026,3.7246125,-0.4389,4.215,1.55,
srcid_0006818,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0006818.png,6818.0,Shell_C,6.0,1.5499848,10.699166771107002,6.27,7.1333823,1.6150162,-0.4007,3.432,1.262,
srcid_0008021,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0008021.png,8021.0,Shell_C,6.0,1.5286618,11.516872543145379,10.21,49.745922,12.744024,-0.3887,5.587,2.055,
srcid_0008067,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0008067.png,8067.0,Shell_C,6.0,1.4445181639999958,10.651959256211045,3.98,6.668534,3.9991827,-0.3292,2.174,0.799,
srcid_0009961,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0009961.png,9961.0,Shell_C,6.0,1.6767192,10.903812652950315,5.48,-5.1515245,2.465346,-0.4464,2.998,1.103,
srcid_0012523,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0012523.png,12523.0,Shell_C,6.0,1.6705234000000002,10.66488897635986,6.68,-10.040519,1.2939105,-0.4452,3.655,1.344,
srcid_0016709,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0016709.png,16709.0,Shell_C,6.0,1.6073029,10.502461512625207,9.48,20.678967,2.4721339,-0.4268,5.19,1.909,
srcid_0020330,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0020330.png,20330.0,Shell_C,6.0,1.552284,11.066366350772332,5.68,37.584023,2.5967522,-0.4019,3.109,1.144,
srcid_0023924,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0023924.png,23924.0,Shell_C,6.0,1.6755124666666663,10.822446570519292,6.59,68.10969,6.1895537,-0.4462,3.606,1.326,
srcid_0026024,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0026024.png,26024.0,Shell_C,6.0,1.6739895796624096,10.518339818545643,3.9,0.0,2.839698,-0.4459,2.134,0.785,
srcid_0027829,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0027829.png,27829.0,Shell_C,6.0,1.552284,11.066366350772332,5.68,22.551533,2.5967522,-0.4019,3.109,1.144,
srcid_0028817,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0028817.png,28817.0,Shell_C,6.0,1.5980337,10.608223433496745,5.7,19.895844,2.276202,-0.4232,3.121,1.148,
srcid_0029105,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0029105.png,29105.0,Shell_C,6.0,1.53465115,10.648289471475243,7.48,-1.4045056,0.6431898,-0.3922,4.094,1.506,
srcid_0038684,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0038684.png,38684.0,Shell_C,6.0,1.60277,10.836417738850704,6.18,60.932537,3.389063,-0.425,3.383,1.244,
srcid_0040706,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0040706.png,40706.0,Shell_C,6.0,1.48014645,10.716826723780066,5.19,-6.400677,0.866734,-0.3567,2.838,1.044,
srcid_0044832,intermediate_z_8as,https://raw.githubusercontent.com/jsl29/qec-portraits/main/images/intermediate_z_8as__srcid_0044832.png,44832.0,Shell_C,6.0,1.5484482333333334,10.669963371893832,7.86,21.389374,2.8097692,-0.3999,4.302,1.582,
